2023-06-20 17:18:49.371 +00:00 [INF] Worker Service has started
2023-06-20 17:51:55.941 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.076 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.215 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.358 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.499 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.647 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.778 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:56.922 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.069 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.188 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.326 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.462 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.597 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.751 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:57.907 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.041 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.206 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.359 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.470 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.748 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:58.882 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.024 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.153 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.282 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.421 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.558 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.697 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.824 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:59.932 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.074 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.198 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.333 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.485 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.637 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.784 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:00.931 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.071 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.181 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.300 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.430 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.572 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.714 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.843 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:01.983 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.131 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.260 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.400 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.542 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.671 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.817 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:02.924 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.066 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.204 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.333 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.482 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.638 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.788 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:03.938 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.085 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.214 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.352 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.495 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.631 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.767 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:04.902 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.041 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.179 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.309 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.464 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.608 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.759 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:05.898 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.041 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.185 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.314 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.450 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.590 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.728 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:06.867 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.005 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.148 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.284 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.414 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.534 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.679 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.826 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:07.951 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.080 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.247 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.392 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.561 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.698 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.853 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:08.993 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.128 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.267 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.380 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.516 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.656 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.800 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:09.929 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.069 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.213 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.360 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.501 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.636 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.780 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:10.921 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.064 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.202 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.338 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.477 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.632 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.781 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:11.919 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.063 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.214 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.348 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.492 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.650 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.792 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:12.938 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.078 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.212 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.354 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.473 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.609 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.749 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:13.887 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.016 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.185 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.290 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.429 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.579 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.730 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:14.862 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.004 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.165 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.303 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.450 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.592 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.737 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:15.874 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.014 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.153 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.294 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.423 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.564 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.701 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.835 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:16.979 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.084 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.225 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.364 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.498 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.616 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.750 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:17.887 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.017 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.146 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.285 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.435 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.572 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.737 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:18.888 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.001 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.143 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.291 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.420 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.560 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.698 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.834 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:19.975 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.079 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.217 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.356 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.490 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.629 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.759 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:20.888 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.020 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.157 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.300 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.440 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.585 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.706 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.847 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:21.983 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.134 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.274 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.408 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.563 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.708 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.837 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:22.986 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.112 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.247 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.401 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.541 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.696 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.844 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:23.993 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.128 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.258 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.374 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.510 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.664 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.808 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:24.955 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.100 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.245 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.374 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.516 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.658 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.810 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:25.950 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.090 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.227 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.367 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.505 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.634 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.783 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:26.935 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.082 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.223 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.362 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.482 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.623 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.767 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:27.903 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.052 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.159 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.299 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.441 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.553 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.701 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:28.836 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.001 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.167 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.308 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.457 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.597 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.748 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:29.866 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.008 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.146 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.297 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.452 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.592 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.728 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:30.878 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:31.030 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:31.180 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:52:31.318 +00:00 [INF] New Provider Prescription loaded
